Origin Country,Origin City,OriginCluster,OriginClusterLat,OriginClusterLong,OriginLat,OriginLong,Dest Country,Dest City,DestinationCluster,DestinationClusterLat,DestinationClusterLong,DestLat,DestLong,TR Gross Weight (KG),Nb of Ship Units,TR Gross Volume (M3)
SPAIN,PUERTO REAL,Cluster447,36.5309715270996,-6.19806003570557,36.5309715270996,-6.19806003570557,FRANCE,CORNEBARRIEU,Cluster2,43.6206051062346,1.39423144268438,43.6498718261719,1.32570004463196,802.2,50,6.945999999999998
SPAIN,PUERTO REAL,Cluster447,36.5309715270996,-6.19806003570557,36.5309715270996,-6.19806003570557,FRANCE,MERIGNAC,Cluster550,44.8528853522407,-0.643971658415265,44.8418083190918,-0.647589981555939,1.0,1,0.009
SPAIN,PUERTO REAL,Cluster447,36.5309715270996,-6.19806003570557,36.5309715270996,-6.19806003570557,FRANCE,MONTOIR DE BRETAGNE,Cluster546,47.3271995993222,-2.15541228126078,47.327808380127,-2.15337991714478,612291.0,384,7157.096
SPAIN,PUERTO REAL,Cluster447,36.5309715270996,-6.19806003570557,36.5309715270996,-6.19806003570557,FRANCE,TOULOUSE,Cluster2,43.6206051062346,1.39423144268438,43.6057281494141,1.44869005680084,25.0,2,0.046
SPAIN,PUERTO REAL,Cluster447,36.5309715270996,-6.19806003570557,36.5309715270996,-6.19806003570557,FRANCE,VALENCE,Cluster665,44.9304504394531,4.88923978805542,44.9304504394531,4.88923978805542,80.0,1,0.576
SPAIN,PUERTO REAL,Cluster447,36.5309715270996,-6.19806003570557,36.5309715270996,-6.19806003570557,FRANCE,VALMONDOIS,Cluster747,49.0959396362305,2.19090008735657,49.0959396362305,2.19090008735657,10.0,1,0.043
SPAIN,PUERTO REAL,Cluster447,36.5309715270996,-6.19806003570557,36.5309715270996,-6.19806003570557,GERMANY,HAMBURG,Cluster1,53.5537490844727,9.99182987213135,53.5537490844727,9.99182987213135,375.0,21,5.730000000000001
SPAIN,PUERTO REAL,Cluster447,36.5309715270996,-6.19806003570557,36.5309715270996,-6.19806003570557,GERMANY,STADE,Cluster12,53.6019706726074,9.47840023040771,53.6019706726074,9.47840023040771,7310.0,20,588.4170000000001
SPAIN,PUERTO REAL,Cluster447,36.5309715270996,-6.19806003570557,36.5309715270996,-6.19806003570557,SPAIN,ALCALA DE GUADAIRA,Cluster9,37.3382987976074,-5.83982992172241,37.3382987976074,-5.83982992172241,201.0,5,4.808999999999999
SPAIN,PUERTO REAL,Cluster447,36.5309715270996,-6.19806003570557,36.5309715270996,-6.19806003570557,SPAIN,CADIZ,Cluster468,36.5298614501953,-6.2902398109436,36.5298614501953,-6.2902398109436,30.0,1,0.157
SPAIN,PUERTO REAL,Cluster447,36.5309715270996,-6.19806003570557,36.5309715270996,-6.19806003570557,SPAIN,DOS HERMANAS,Cluster445,37.2830085754395,-5.92833995819092,37.2830085754395,-5.92833995819092,2.0,1,0.027
SPAIN,PUERTO REAL,Cluster447,36.5309715270996,-6.19806003570557,36.5309715270996,-6.19806003570557,SPAIN,EL PUERTO DE SANTA MARIA,Cluster444,36.6056594848633,-6.21990013122559,36.6056594848633,-6.21990013122559,12496.0,371,89.55799999999955
SPAIN,PUERTO REAL,Cluster447,36.5309715270996,-6.19806003570557,36.5309715270996,-6.19806003570557,SPAIN,GAVA,Cluster536,41.3124860127767,2.01497673988342,41.3039817810059,2.00131011009216,25.0,1,0.036
SPAIN,PUERTO REAL,Cluster447,36.5309715270996,-6.19806003570557,36.5309715270996,-6.19806003570557,SPAIN,GETAFE,Cluster443,40.3059605685147,-3.73263323307037,40.3049087524414,-3.73108005523682,785718.0499999997,1342,29543.985000000084
SPAIN,PUERTO REAL,Cluster447,36.5309715270996,-6.19806003570557,36.5309715270996,-6.19806003570557,SPAIN,GINES,Cluster441,37.3885318869866,-6.00721914372338,37.384521484375,-6.0739598274231,500.0,2,16.137
SPAIN,PUERTO REAL,Cluster447,36.5309715270996,-6.19806003570557,36.5309715270996,-6.19806003570557,SPAIN,ILLESCAS,Cluster442,40.116408404182,-3.83707119436825,40.1230087280273,-3.84589004516602,125578.59999999999,165,1815.288
SPAIN,PUERTO REAL,Cluster447,36.5309715270996,-6.19806003570557,36.5309715270996,-6.19806003570557,SPAIN,MIRANDA DE EBRO,Cluster471,42.6849594116211,-2.94781994819641,42.6849594116211,-2.94781994819641,31.0,4,0.41900000000000004
SPAIN,PUERTO REAL,Cluster447,36.5309715270996,-6.19806003570557,36.5309715270996,-6.19806003570557,SPAIN,PUERTO DE SANTA MARIA CADIZ,Cluster444,36.6056594848633,-6.21990013122559,36.6056594848633,-6.21990013122559,15.0,1,0.36
SPAIN,PUERTO REAL,Cluster447,36.5309715270996,-6.19806003570557,36.5309715270996,-6.19806003570557,SPAIN,PUERTO REAL,Cluster447,36.5309715270996,-6.19806003570557,36.5309715270996,-6.19806003570557,4900.0,13,58.236000000000004
SPAIN,PUERTO REAL,Cluster447,36.5309715270996,-6.19806003570557,36.5309715270996,-6.19806003570557,SPAIN,SAN JOSE DE LA RINCONADA,Cluster463,37.4877127570075,-5.9649546597455,37.4822807312012,-5.95091009140015,1407.0,67,37.835000000000015
SPAIN,PUERTO REAL,Cluster447,36.5309715270996,-6.19806003570557,36.5309715270996,-6.19806003570557,SPAIN,SANTIPONCE,Cluster441,37.3885318869866,-6.00721914372338,37.4348907470703,-6.03850984573364,850.0,7,38.599999999999994
SPAIN,PUERTO REAL,Cluster447,36.5309715270996,-6.19806003570557,36.5309715270996,-6.19806003570557,SPAIN,SESENA NUEVO,Cluster448,40.1057891845703,-3.64978003501892,40.1057891845703,-3.64978003501892,393.0,41,5.049
SPAIN,PUERTO REAL,Cluster447,36.5309715270996,-6.19806003570557,36.5309715270996,-6.19806003570557,SPAIN,SEVILLA,Cluster441,37.3885318869866,-6.00721914372338,37.3878898620605,-6.00197982788086,940.0,31,31.41000000000001
SPAIN,PUERTO REAL,Cluster447,36.5309715270996,-6.19806003570557,36.5309715270996,-6.19806003570557,SPAIN,TOLEDO,Cluster458,39.8618316650391,-4.02522993087769,39.8618316650391,-4.02522993087769,7500.0,5,67.82
SPAIN,QUART DE POBLET,Cluster501,39.4826889038086,-0.441989988088608,39.4826889038086,-0.441989988088608,SPAIN,SEVILLA,Cluster441,37.3885318869866,-6.00721914372338,37.3878898620605,-6.00197982788086,165.0,8,0.999
SPAIN,RIBA-ROJA DE TURIA,Cluster508,39.5458106994629,-0.569980025291443,39.5458106994629,-0.569980025291443,SPAIN,DOS HERMANAS,Cluster445,37.2830085754395,-5.92833995819092,37.2830085754395,-5.92833995819092,172.0,4,1.072
SPAIN,RIBA-ROJA DE TURIA,Cluster508,39.5458106994629,-0.569980025291443,39.5458106994629,-0.569980025291443,SPAIN,GETAFE,Cluster443,40.3059605685147,-3.73263323307037,40.3049087524414,-3.73108005523682,10.0,1,0.072
SPAIN,RINCONADA LA,Cluster478,-32.8486213684082,-70.6864395141602,-32.8486213684082,-70.6864395141602,FRANCE,CORNEBARRIEU,Cluster2,43.6206051062346,1.39423144268438,43.6498718261719,1.32570004463196,4733.3,227,100.84600000000002
SPAIN,RINCONADA LA,Cluster478,-32.8486213684082,-70.6864395141602,-32.8486213684082,-70.6864395141602,FRANCE,TOULOUSE,Cluster2,43.6206051062346,1.39423144268438,43.6057281494141,1.44869005680084,8.0,1,0.2
SPAIN,RINCONADA LA,Cluster478,-32.8486213684082,-70.6864395141602,-32.8486213684082,-70.6864395141602,SPAIN,ALCALA DE GUADAIRA,Cluster9,37.3382987976074,-5.83982992172241,37.3382987976074,-5.83982992172241,26.0,3,0.362
SPAIN,RINCONADA LA,Cluster478,-32.8486213684082,-70.6864395141602,-32.8486213684082,-70.6864395141602,SPAIN,EL PUERTO DE SANTA MARIA,Cluster444,36.6056594848633,-6.21990013122559,36.6056594848633,-6.21990013122559,3360.0,75,48.674000000000014
SPAIN,RINCONADA LA,Cluster478,-32.8486213684082,-70.6864395141602,-32.8486213684082,-70.6864395141602,SPAIN,GETAFE,Cluster443,40.3059605685147,-3.73263323307037,40.3049087524414,-3.73108005523682,242.79999999999995,38,8.770000000000001
SPAIN,RINCONADA LA,Cluster478,-32.8486213684082,-70.6864395141602,-32.8486213684082,-70.6864395141602,SPAIN,MADRID,Cluster446,40.420280456543,-3.70577001571655,40.420280456543,-3.70577001571655,5.0,2,0.374
SPAIN,RINCONADA LA,Cluster478,-32.8486213684082,-70.6864395141602,-32.8486213684082,-70.6864395141602,SPAIN,MINANO MENOR,Cluster456,42.9181007385254,-2.65094404220581,42.9233894348145,-2.66887998580933,50.0,1,1.768
SPAIN,RINCONADA LA,Cluster478,-32.8486213684082,-70.6864395141602,-32.8486213684082,-70.6864395141602,SPAIN,SEVILLA,Cluster441,37.3885318869866,-6.00721914372338,37.3878898620605,-6.00197982788086,3133.6,75,65.215
SPAIN,ROTA,Cluster479,36.6247711181641,-6.36896991729736,36.6247711181641,-6.36896991729736,SPAIN,SEVILLA,Cluster441,37.3885318869866,-6.00721914372338,37.3878898620605,-6.00197982788086,3296.0,105,37.245000000000005
SPAIN,SAN CIBRAO DAS VINAS,Cluster510,42.2972106933594,-7.872389793396,42.2972106933594,-7.872389793396,FRANCE,BOUGUENAIS,Cluster4,47.1829054090712,-1.62628445360395,47.1792984008789,-1.62281000614166,190.0,1,0.719
SPAIN,SAN CIBRAO DE LAS VINAS,Cluster510,42.2972106933594,-7.872389793396,42.2972106933594,-7.872389793396,SPAIN,GETAFE,Cluster443,40.3059605685147,-3.73263323307037,40.3049087524414,-3.73108005523682,1520.0,5,34.702
SPAIN,SAN JOSE DE LA RINCONADA,Cluster463,37.4877127570075,-5.9649546597455,37.4822807312012,-5.95091009140015,FRANCE,BLAGNAC,Cluster2,43.6206051062346,1.39423144268438,43.634578704834,1.39683997631073,63.0,5,0.371
SPAIN,SAN JOSE DE LA RINCONADA,Cluster463,37.4877127570075,-5.9649546597455,37.4822807312012,-5.95091009140015,FRANCE,CASTELNAU D ESTRETEFONDS,Cluster2,43.6206051062346,1.39423144268438,43.7837104797363,1.35743999481201,3517.0,122,48.263999999999996
SPAIN,SAN JOSE DE LA RINCONADA,Cluster463,37.4877127570075,-5.9649546597455,37.4822807312012,-5.95091009140015,FRANCE,CHATELLERAULT,Cluster577,46.8199081420898,0.544979989528656,46.8199081420898,0.544979989528656,4.0,1,0.096
SPAIN,SAN JOSE DE LA RINCONADA,Cluster463,37.4877127570075,-5.9649546597455,37.4822807312012,-5.95091009140015,FRANCE,COGNAC,Cluster597,45.693790435791,-0.325120002031326,45.693790435791,-0.325120002031326,77.0,2,0.6
SPAIN,SAN JOSE DE LA RINCONADA,Cluster463,37.4877127570075,-5.9649546597455,37.4822807312012,-5.95091009140015,FRANCE,COLOMIERS,Cluster2,43.6206051062346,1.39423144268438,43.6124000549316,1.33337998390198,677.0,29,13.181
SPAIN,SAN JOSE DE LA RINCONADA,Cluster463,37.4877127570075,-5.9649546597455,37.4822807312012,-5.95091009140015,FRANCE,CORNEBARRIEU,Cluster2,43.6206051062346,1.39423144268438,43.6498718261719,1.32570004463196,2194.0,110,31.982000000000006
SPAIN,SAN JOSE DE LA RINCONADA,Cluster463,37.4877127570075,-5.9649546597455,37.4822807312012,-5.95091009140015,FRANCE,GRON,Cluster5,48.1605911254883,3.26303005218506,48.1605911254883,3.26303005218506,6.0,1,0.068
SPAIN,SAN JOSE DE LA RINCONADA,Cluster463,37.4877127570075,-5.9649546597455,37.4822807312012,-5.95091009140015,FRANCE,LOUEY,Cluster553,43.1740303039551,-0.0052862497395836,43.175350189209,0.0197800006717443,761.0,68,11.824
SPAIN,SAN JOSE DE LA RINCONADA,Cluster463,37.4877127570075,-5.9649546597455,37.4822807312012,-5.95091009140015,FRANCE,MARMANDE,Cluster777,44.5037498474121,0.165049999952316,44.5037498474121,0.165049999952316,25.0,2,0.72
SPAIN,SAN JOSE DE LA RINCONADA,Cluster463,37.4877127570075,-5.9649546597455,37.4822807312012,-5.95091009140015,FRANCE,MONTOIR DE BRETAGNE,Cluster546,47.3271995993222,-2.15541228126078,47.327808380127,-2.15337991714478,5804.0,242,85.388
SPAIN,SAN JOSE DE LA RINCONADA,Cluster463,37.4877127570075,-5.9649546597455,37.4822807312012,-5.95091009140015,FRANCE,NANTES,Cluster545,47.2215953046875,-1.55566204382324,47.2181091308594,-1.55306005477905,6.0,5,0.12100000000000001
SPAIN,SAN JOSE DE LA RINCONADA,Cluster463,37.4877127570075,-5.9649546597455,37.4822807312012,-5.95091009140015,FRANCE,OLORON SAINTE MARIE,Cluster554,43.1877733866374,-0.605896651744843,43.1928291320801,-0.605769991874695,75.0,2,0.739
SPAIN,SAN JOSE DE LA RINCONADA,Cluster463,37.4877127570075,-5.9649546597455,37.4822807312012,-5.95091009140015,FRANCE,SAINT JEAN DE LA RUELLE,Cluster580,47.9155822753906,1.90527796745301,47.912971496582,1.87451004981995,23.0,1,0.579
SPAIN,SAN JOSE DE LA RINCONADA,Cluster463,37.4877127570075,-5.9649546597455,37.4822807312012,-5.95091009140015,FRANCE,ST JACQUES DE LA LANDE,Cluster608,48.1019908360072,-1.68726280757359,48.0878410339355,-1.69421994686127,8.0,1,0.027
SPAIN,SAN JOSE DE LA RINCONADA,Cluster463,37.4877127570075,-5.9649546597455,37.4822807312012,-5.95091009140015,GERMANY,AUGSBURG,Cluster19,48.3703384399414,10.8978796005249,48.3703384399414,10.8978796005249,1565.0,24,101.14
SPAIN,SAN JOSE DE LA RINCONADA,Cluster463,37.4877127570075,-5.9649546597455,37.4822807312012,-5.95091009140015,GERMANY,BREMEN,Cluster15,53.0750999450684,8.80469036102295,53.0750999450684,8.80469036102295,77413.0,972,1602.53
SPAIN,SAN JOSE DE LA RINCONADA,Cluster463,37.4877127570075,-5.9649546597455,37.4822807312012,-5.95091009140015,GERMANY,DRESDEN,Cluster31,51.0536308288574,13.7408103942871,51.0536308288574,13.7408103942871,51.0,3,1.152
SPAIN,SAN JOSE DE LA RINCONADA,Cluster463,37.4877127570075,-5.9649546597455,37.4822807312012,-5.95091009140015,GERMANY,HAMBURG,Cluster1,53.5537490844727,9.99182987213135,53.5537490844727,9.99182987213135,3276.0,77,74.225
SPAIN,SAN JOSE DE LA RINCONADA,Cluster463,37.4877127570075,-5.9649546597455,37.4822807312012,-5.95091009140015,GERMANY,LINDENBERG,Cluster91,47.5868406295777,9.90706515312195,47.6016006469727,9.88722038269043,278.0,8,2.335
SPAIN,SAN JOSE DE LA RINCONADA,Cluster463,37.4877127570075,-5.9649546597455,37.4822807312012,-5.95091009140015,GERMANY,MUENCHEN,Cluster56,48.2083409627279,11.5034456253052,48.2175445556641,11.5133609771729,285.0,26,4.431000000000001
SPAIN,SAN JOSE DE LA RINCONADA,Cluster463,37.4877127570075,-5.9649546597455,37.4822807312012,-5.95091009140015,GERMANY,MUNICH,Cluster56,48.2083409627279,11.5034456253052,48.2175445556641,11.5133609771729,37.0,1,0.72
SPAIN,SAN JOSE DE LA RINCONADA,Cluster463,37.4877127570075,-5.9649546597455,37.4822807312012,-5.95091009140015,GERMANY,NORDENHAM,Cluster18,53.4895286560059,8.47856998443604,53.4895286560059,8.47856998443604,156.0,7,2.757
SPAIN,SAN JOSE DE LA RINCONADA,Cluster463,37.4877127570075,-5.9649546597455,37.4822807312012,-5.95091009140015,GERMANY,RELLINGEN,Cluster74,53.6452157156808,9.83971881866455,53.649959564209,9.82987022399902,35.0,2,0.8200000000000001
SPAIN,SAN JOSE DE LA RINCONADA,Cluster463,37.4877127570075,-5.9649546597455,37.4822807312012,-5.95091009140015,GERMANY,STADE,Cluster12,53.6019706726074,9.47840023040771,53.6019706726074,9.47840023040771,9230.0,229,276.8909999999999
SPAIN,SAN JOSE DE LA RINCONADA,Cluster463,37.4877127570075,-5.9649546597455,37.4822807312012,-5.95091009140015,GERMANY,VAREL,Cluster22,53.394493341446,8.13627779483795,53.3940582275391,8.13786029815674,17.0,1,0.3
SPAIN,SAN JOSE DE LA RINCONADA,Cluster463,37.4877127570075,-5.9649546597455,37.4822807312012,-5.95091009140015,SPAIN,ALCALA DE GUADAIRA,Cluster9,37.3382987976074,-5.83982992172241,37.3382987976074,-5.83982992172241,6910.0,184,123.85099999999996
