Product	Avg. Session Duration	Buy-to-Detail Rate	Product Refund Amount	Product Refunds	Product Revenue	Quantity	Users
Staples Punaise Wit met geplastificeerde (pak 120 stuks)	0	0	0	0	289	101	15
Staples Punaise Zilver (pak 120 stuks)	0	0	0	0	108	55	7
"Staples Punaises, goudkleurig (pak 100 stuks)"	0	0	0	0	17	10	1
Staples Pushpin Assorti (pak 100 stuks)	0	0	0	0	101	30	12
Staples Pushpin Transparant (pak 100 stuks)	0	0	0	0	82	29	13
"Staples Radar-bureaustoel van stof, zwart"	0	0	0	0	77	1	1
"Staples Raft bureaustoel, mesh en stof, 69 x 69 x 117 cm, zwart"	0	0	0	0	298	2	2
Staples Reclamehouder A3 schuin	0	0	0	0	94	10	1
Staples Recycled Things to do today book 140 x 297 mm (pak 2 x 125 vel)	0	0	0	0	"1,408"	236	84
"Staples Recycled collegeblok A4+, 23 gaats, gelijnd (pak 5 x 80 vel)"	0	0	0	0	41	4	3
Staples Recycled paper Multifunctioneel Papier voor Laser en Inkjet A4 80 g/m² Recycled Wit 500 vel (doos 5 x 500 vel)	0	0	0	0	59	3	2
"Staples Recycled papier A4, 80 g/m² (doos 5 x 500 vel)"	0	0	0	0	58	3	2
"Staples Recycled schrijfblok A4+, gelijnd (pak 5 x 100 vel)"	0	0	0	0	402	71	40
"Staples Recycled schrijfblok A5, gelijnd (pak 5 x 100 vel)"	0	0	0	0	235	51	27
"Staples Recycled spiraalblok A4+, gelijnd (pak 5 x 100 vel)"	0	0	0	0	50	5	4
"Staples Recycled telefoon notitieblok A5, Engels (pak 10 x 50 vel)"	0	0	0	0	8	1	1
"Staples Recycled telefoon notitieblok A5, Nederlands (pak 2 x 50 vel)"	0	0	0	0	326	182	13
"Staples Registerboek A4, gelijnd (blok 96 vel)"	0	0	0	0	426	148	35
"Staples Registerboek A4, geruit 5 mm (blok 96 vel)"	0	0	0	0	170	47	4
"Staples Registerboek A5, gelijnd (blok 96 vel)"	0	0	0	0	481	255	38
"Staples Registerboek A5, geruit 5 mm (blok 96 vel)"	0	0	0	0	60	27	5
"Staples Reiniger glas en interieur, vloeibaar, kant-en-klaar, fris citroen, 1 l, blauw (pak 2 liter)"	0	0	0	0	11	5	2
"Staples Reiniger voor toilet en badkamer, bloemengeur, 5 l, rood (fles 5 liter)"	0	0	0	0	30	4	2
Staples Reinigingsdoekjes voor glas en beeldscherm Bus (pak 100 stuks)	0	0	0	0	"1,057"	381	52
Staples Reinigingsdoekjes voor laptops (pak 20 stuks)	0	0	0	0	33	6	3
"Staples Reinigingsspray glas en interieur, vloeibaar, kant-en-klaar, fris citroen, 750 ml, blauw (pak 2 x 750 milliliter)"	0	0	0	0	24	6	5
"Staples Relay 16 GB USB 3.0 -stick met schuifregelaar, zwart"	0	0	0	0	53	6	1
"Staples Relay 64 GB USB 3.0 flashstation met schuifregelaar, zwart"	0	0	0	0	26	1	1
"Staples Relay 8 GB USB 2.0 flashstation met schuifregelaar, zwart (pak 4 stuks)"	0	0	0	0	148	7	3
Staples Relay MicroSDHC 16 GB met SD-adapter	0	0	0	0	76	8	2
Staples Relay MicroSDHC 32 GB met SD-adapter	0	0	0	0	15	1	1
Staples Relay USB 3.0-kaartlezer/-schrijver voor (micro)-SD(HC/XC)	0	0	0	0	7	1	1
"Staples Relay USB-stick 2.0 met schuifregelaar, 32 GB, zwart"	0	0	0	0	100	11	2
"Staples Relay USB-stick 2.0 met schuifregelaar, 8 GB, zwart (pak 4 stuks)"	0	0	0	0	819	39	12
"Staples Relay USB-stick 3.0 met schuifregelaar, 16 GB, zwart"	0	0	0	0	201	23	4
"Staples Relay USB-stick 3.0 met schuifregelaar, 32 GB, zwart"	0	0	0	0	90	8	2
"Staples Relay USB-stick met schuifregelaar 16GB USB 2.0, zwart"	0	0	0	0	144	22	4
Staples Relay microSDXC 64 GB met SD-adapter	0	0	0	0	113	4	3
Staples Reservemesstrips licht werk snijmes (pak 10 stuks)	0	0	0	0	21	23	10
Staples Reservemesstrips zwaar werk snijmes (pak 10 stuks)	0	0	0	0	47	38	10
"Staples Ringband + tas A4, 4-rings 16mm, blauw"	0	0	0	0	15	5	1
"Staples Ringband + tas A4, 4-rings 16mm, zwart"	0	0	0	0	59	20	1
"Staples Ringband 23 rings Ringcapaciteit 25 mm, 23 rings, blauw"	0	0	0	0	786	162	3
"Staples Ringband 23 rings Ringcapaciteit 25 mm, 23 rings, rood"	0	0	0	0	684	141	2
"Staples Ringband 23 rings Ringcapaciteit 25 mm, 23 rings, zwart"	0	0	0	0	268	73	4
"Staples Ringband A5 Ringcapaciteit 20 mm, 2 rings, wit"	0	0	0	0	61	20	1
"Staples Ringband A5 Ringcapaciteit 20 mm, 2 rings, zwart"	0	0	0	0	27	9	2
"Staples Ringband Ringcapaciteit 25 mm, 2 rings, blauw"	0	0	0	0	115	45	3
"Staples Ringband Ringcapaciteit 25 mm, 2 rings, groen"	0	0	0	0	38	15	2
"Staples Ringband Ringcapaciteit 25 mm, 2 rings, rood"	0	0	0	0	85	34	4
"Staples Ringband Ringcapaciteit 25 mm, 2 rings, wit"	0	0	0	0	107	42	6
"Staples Ringband Ringcapaciteit 25 mm, 2 rings, zwart"	0	0	0	0	15	7	2
"Staples Ringband Ringcapaciteit 25 mm, 4 rings, blauw"	0	0	0	0	26	10	1
"Staples Ringband Ringcapaciteit 25 mm, 4 rings, rood"	0	0	0	0	41	15	2
"Staples Ringband Ringcapaciteit 25 mm, 4 rings, wit"	0	0	0	0	89	32	3
"Staples Ringband Ringcapaciteit 25 mm, 4 rings, zwart"	0	0	0	0	47	25	1
"Staples Ringband Ringcapaciteit 40 mm, 4 rings, wit"	0	0	0	0	146	37	4
"Staples Ringband Ringcapaciteit 40 mm, 4 rings, zwart"	0	0	0	0	39	10	1
Staples Rolschrijver Optiflow Blauw (pak 10 stuks)	0	0	0	0	22	2	2
Staples Rolschrijver Optiflow Rood (pak 10 stuks)	0	0	0	0	20	2	1
Staples Rolschrijver Optiflow Zwart (pak 10 stuks)	0	0	0	0	24	2	1
"Staples Rolschrijver Strata 0,5 mm, zwart (pak 12 stuks)"	0	0	0	0	23	1	1
"Staples Rolsnijder A3, afm. 625 x 84 x 214 mm"	0	0	0	0	127	4	4
"Staples Rolsnijder A4, afm. 485 x 75 x 215 mm"	0	0	0	0	183	7	7
Staples Romige handzeep voedend groene thee en citroen geel 500 ml fles met pomp (doos 6 x 500 milliliter)	0	0	0	0	145	7	5
Staples Romige handzeep voedend roze orchidee roze 500 ml fles met pomp (doos 6 x 500 milliliter)	0	0	0	0	41	2	2
Staples Romige handzeep voedend roze orchidee roze 500 ml fles met pomp (fles 500 milliliter)	0	0	0	0	13	2	1
Staples Romige handzeep voedend vanille en honing geel 500 ml fles met pomp (fles 500 milliliter)	0	0	0	0	13	2	2
Staples Romige handzeep voedend wilde kruiden en lavendel groen 500 ml fles met pomp (doos 6 x 500 milliliter)	0	0	0	0	266	13	13
Staples Romige handzeep voedend wilde kruiden en lavendel groen 500 ml fles met pomp (fles 500 milliliter)	0	0	0	0	6	3	1
Staples Rugetiketten 192 x 61 mm (pak 400 stuks)	0	0	0	0	101	13	2
"Staples Rugetiketten, kort insteek Rugbreedte 50 mm, 188 x 30 mm, wit (pak 10 stuks)"	0	0	0	0	10	5	3
"Staples Rugetiketten, kort insteek Rugbreedte 80 mm, 188 x 53 mm, wit (pak 10 stuks)"	0	0	0	0	90	45	19
"Staples Rugetiketten, kort zelfklevend Rugbreedte 50 mm, 190 x 39 mm, blauw (pak 10 stuks)"	0	0	0	0	2	1	1
"Staples Rugetiketten, kort zelfklevend Rugbreedte 50 mm, 190 x 39 mm, rood (pak 10 stuks)"	0	0	0	0	9	5	1
"Staples Rugetiketten, kort zelfklevend Rugbreedte 50 mm, 190 x 39 mm, wit (pak 10 stuks)"	0	0	0	0	12	8	5
"Staples Rugetiketten, kort zelfklevend Rugbreedte 80 mm, 190 x 62 mm, blauw (pak 10 stuks)"	0	0	0	0	23	13	4
"Staples Rugetiketten, kort zelfklevend Rugbreedte 80 mm, 190 x 62 mm, geel (pak 10 stuks)"	0	0	0	0	28	16	6
"Staples Rugetiketten, kort zelfklevend Rugbreedte 80 mm, 190 x 62 mm, groen (pak 10 stuks)"	0	0	0	0	2	1	1
"Staples Rugetiketten, kort zelfklevend Rugbreedte 80 mm, 190 x 62 mm, rood (pak 10 stuks)"	0	0	0	0	49	28	6
"Staples Rugetiketten, kort zelfklevend Rugbreedte 80 mm, 190 x 62 mm, wit (pak 10 stuks)"	0	0	0	0	160	132	27
"Staples Rugetiketten, kort zelfklevend Rugbreedte 80 mm, 190 x 62 mm, wit, bedrukbaar (pak 100 stuks)"	0	0	0	0	49	11	10
"Staples Rugetiketten, lang zelfklevend Rugbreedte 50 mm, 289 x 39 mm, wit (pak 10 stuks)"	0	0	0	0	5	3	3
"Staples Rugetiketten, lang zelfklevend Rugbreedte 80 mm, 289 x 62 mm, blauw (pak 10 stuks)"	0	0	0	0	9	5	3
"Staples Rugetiketten, lang zelfklevend Rugbreedte 80 mm, 289 x 62 mm, groen (pak 10 stuks)"	0	0	0	0	2	1	1
"Staples Rugetiketten, lang zelfklevend Rugbreedte 80 mm, 289 x 62 mm, wit (pak 10 stuks)"	0	0	0	0	68	42	12
Staples Ruiter Vertiflex Ruiter (pak 25 stuks)	0	0	0	0	55	23	7
Staples Ruiter Vertiflex Ruiterstroken (pak 800 stuks)	0	0	0	0	13	2	2
"Staples SPL-TXC12M7E Mailmate M7 Junk Mail Cross Cut 12 Sheet P-4 Security-papierversnipperaar met opvangbak van 6 l, vernietigt nietjes, creditcards"	0	0	0	0	239	2	2
Staples Sanitairreiniger 1 liter (fles 1 liter)	0	0	0	0	94	37	5
Staples Sanitairreiniger 1 liter (fles)	0	0	0	0	46	24	2
Staples Sanitairreiniger 5 liter (can 5 liter)	0	0	0	0	70	7	3
"Staples Schaar Eco 165 mm/7"", symmetrisch"	0	0	0	0	72	47	15
"Staples Schaar Eco 205 mm/8"", asymmetrisch"	0	0	0	0	97	56	16
"Staples Schaar RVS met kunststof greep 130 mm/5"", symmetrisch"	0	0	0	0	11	15	6
"Staples Schaar RVS met kunststof greep 160 mm/6"", symmetrisch"	0	0	0	0	133	130	54
"Staples Schaar RVS met kunststof greep 180 mm/7"", asymmetrisch"	0	0	0	0	74	57	20
"Staples Schaar RVS met kunststof greep 250 mm/10"", asymmetrisch"	0	0	0	0	6	3	2
"Staples Schaar softgrip 140 mm/5"", symmetrisch"	0	0	0	0	202	185	11
"Staples Schaar softgrip 173 mm/7 inch, asymmetrisch"	0	0	0	0	23	15	5
"Staples Schaar softgrip 173 mm/7"", asymmetrisch"	0	0	0	0	43	33	16
"Staples Schaar softgrip 202 mm/8"", asymmetrisch"	0	0	0	0	275	173	44
"Staples Schaar softgrip linkshandig 202 mm/8"""	0	0	0	0	69	48	13
"Staples Scheidingsstrook 105 x 240 mm, beige (pak 100 stuks)"	0	0	0	0	127	65	18
"Staples Scheidingsstrook 105 x 240 mm, blauw (pak 100 stuks)"	0	0	0	0	743	388	164
"Staples Scheidingsstrook 105 x 240 mm, geel (pak 100 stuks)"	0	0	0	0	477	258	107
"Staples Scheidingsstrook 105 x 240 mm, grijs (pak 100 stuks)"	0	0	0	0	140	76	29
"Staples Scheidingsstrook 105 x 240 mm, groen (pak 100 stuks)"	0	0	0	0	223	115	66
"Staples Scheidingsstrook 105 x 240 mm, oranje (pak 100 stuks)"	0	0	0	0	58	28	14
"Staples Scheidingsstrook 105 x 240 mm, roze (pak 100 stuks)"	0	0	0	0	214	116	53
"Staples Scheidingsstrook 105 x 240 mm, wit (pak 100 stuks)"	0	0	0	0	69	37	18
"Staples Scheidingsstrook trapezium 65/120 x 230 mm, beige (pak 100 stuks)"	0	0	0	0	17	6	3
"Staples Scheidingsstrook trapezium 65/120 x 230 mm, blauw (pak 100 stuks)"	0	0	0	0	18	7	4
"Staples Scheidingsstrook trapezium 65/120 x 230 mm, groen (pak 100 stuks)"	0	0	0	0	14	5	2
"Staples Scheidingsstrook trapezium 65/120 x 230 mm, roze/rood (pak 100 stuks)"	0	0	0	0	18	7	4
"Staples Scheidingsstrook zuurvrij 120 x 225 mm, chamois, 160 g/m² (pak 500 stuks)"	0	0	0	0	66	3	2
"Staples Scheidingsstrook zuurvrij 120 x 225 mm, oranje, 160 g/m² (pak 500 stuks)"	0	0	0	0	23	1	1
"Staples Schrift 210 x 165 mm, 40 blz, gelijnd (pak 10 stuks)"	0	0	0	0	150	53	12
"Staples Schrift 210 x 165 mm, 80 blz, gelijnd (pak 10 x 40 vel)"	0	0	0	0	131	30	9
"Staples Schrijfblok A4+, gelijnd (pak 5 x 100 vel)"	0	0	0	0	"1,423"	256	154
"Staples Schrijfblok A4+, ruit 5 mm (pak 5 x 100 vel)"	0	0	0	0	510	78	39
"Staples Schrijfblok A5, gelijnd (100 vel) (pak 5 x 100 vel)"	0	0	0	0	761	251	114
"Staples Schrijfblok A5, geruit 5 mm (pak 5 x 100 vel)"	0	0	0	0	148	46	21
"Staples Schrijfblok A6, gelijnd (pak 5 x 100 vel)"	0	0	0	0	154	50	18
"Staples Schrijfblok A7, gelijnd (pak 10 x 100 vel)"	0	0	0	0	129	27	19
"Staples Schrijfblok met spiraal A5+, gelijnd (pak 5 x 100 vel)"	0	0	0	0	569	89	40
"Staples Schrijfmap Executive 34,5 (l) x 25 (b) cm"	0	0	0	0	558	31	16
"Staples Schrijfmap Financial 34,5 (l) x 25 (b) cm"	0	0	0	0	819	46	22
Staples Schrijfmap standaard 34 (l) x 26 (b) cm	0	0	0	0	277	25	11
"Staples Schutblad A4 0,15 mm PVC, transparant, glanzend (pak 100 stuks)"	0	0	0	0	301	45	23
"Staples Schutblad A4 0,20 mm PVC, transparant, glanzend (pak 100 stuks)"	0	0	0	0	"1,125"	159	65
"Staples Schutblad A4 0,25 mm PVC, transparant, glanzend (pak 100 stuks)"	0	0	0	0	725	81	53
"Staples Schutblad A4 0,30 mm PP, transparant kleurloos polypropyleen (pak 100 stuks)"	0	0	0	0	154	15	12
"Staples Schutblad A4 250 g/m² glad karton, blauw (pak 100 stuks)"	0	0	0	0	21	3	3
"Staples Schutblad A4 250 g/m² glad karton, ivoor (pak 100 stuks)"	0	0	0	0	51	7	3
"Staples Schutblad A4 250 g/m² glad karton, zwart (pak 100 stuks)"	0	0	0	0	153	21	7
"Staples Schutblad A4 250 g/m² karton, blauw lederlook (pak 100 stuks)"	0	0	0	0	7	1	1
"Staples Schutblad A4 250 g/m² karton, glossy wit (pak 100 stuks)"	0	0	0	0	274	33	9
"Staples Schutblad A4 250 g/m² karton, ivoor leatherboard (pak 100 stuks)"	0	0	0	0	21	3	2
"Staples Schutblad A4 250 g/m² karton, rood lederlook (pak 100 stuks)"	0	0	0	0	7	1	1
"Staples Schutblad A4 250 g/m² karton, wit lederlook (pak 100 stuks)"	0	0	0	0	141	20	5
"Staples Schutblad A4 250 g/m² karton, zwart lederlook (pak 100 stuks)"	0	0	0	0	28	4	4
"Staples Schutblad A4, 2-gaats, grijs (pak 100 stuks)"	0	0	0	0	55	3	2
Staples Schutbladen A4 karton lederlook ivoor 250 gram (pak 100 stuks)	0	0	0	0	14	2	1
"Staples Showalbum 12 tassen, zwart"	0	0	0	0	205	75	4
"Staples Showalbum 24 tassen, zwart"	0	0	0	0	401	136	9
"Staples Showalbum 40 tassen, zwart"	0	0	0	0	244	57	6
"Staples Showtas boven en links open A4, 11 rings, 2 zijden open (doos 100 stuks)"	0	0	0	0	47	4	3
"Staples Showtas generfd 0,05 mm PP, 23 rings (pak 100 stuks)"	0	0	0	0	304	117	28
"Staples Showtas generfd 0,06 mm PP, 11 rings (pak 100 stuks)"	0	0	0	0	67	11	7
"Staples Showtas generfd 0,08 mm PP, 11-rings (pak 100 stuks)"	0	0	0	0	43	5	2
"Staples Showtas generfd 0,09 mm PP, 11 rings (pak 100 stuks)"	0	0	0	0	135	14	5
"Staples Showtas generfd Premium 0,12 mm PP, 11 gaats (doos 100 stuks)"	0	0	0	0	"1,383"	127	75
"Staples Showtas glashelder 0,06 mm PP, 11 rings, zij-opening (pak 25 stuks)"	0	0	0	0	4	2	1
"Staples Showtas glashelder 0,10 mm PP, 11 rings (doos 100 stuks)"	0	0	0	0	401	57	11
"Staples Showtas glashelder Premium 0,12 mm PP, 23 rings (pak 25 stuks)"	0	0	0	0	"2,380"	949	190
"Staples Showtas met expansieplooi 0,30 mm PVC, 11 rings (pak 10 stuks)"	0	0	0	0	236	14	7
"Staples Showtas speciaal A3 dwars, 11 rings (pak 10 stuks)"	0	0	0	0	124	16	6
"Staples Showtas speciaal A3 staand, 11 rings (pak 10 stuks)"	0	0	0	0	94	33	2
"Staples Sleutelkast donkergrijs 20 haken, b 250 x h 180 x d 45 mm"	0	0	0	0	40	3	3
"Staples Sleutelkast donkergrijs 70 haken, b 240 x h 300 x d 80 mm"	0	0	0	0	61	2	2
"Staples Sleutelkast wit 20 haken, h 250 x b 180 x d 45 mm"	0	0	0	0	157	12	10
"Staples Sleutelkast wit 42 haken, h 250 x b 180 x d 45 mm"	0	0	0	0	141	6	4
"Staples Sleutelkast wit 70 haken, h 240 x b 300 x d 80 mm"	0	0	0	0	105	3	3
"Staples Sleutellabel Assorti Ring, diameter 20 mm (pak 100 stuks)"	0	0	0	0	698	72	32
Staples Snelhechterstrip kort Assorti (pak 100 stuks)	0	0	0	0	274	95	38
Staples Snelhechterstrip kort Blauw (pak 4 x 25 stuks)	0	0	0	0	39	13	7
Staples Snelhechterstrip kort Geel (pak 4 x 25 stuks)	0	0	0	0	3	1	1
Staples Snelhechterstrip kort Grijs (pak 4 x 25 stuks)	0	0	0	0	110	37	6
Staples Snelhechterstrip kort Groen (pak 4 x 25 stuks)	0	0	0	0	8	3	3
Staples Snelhechterstrip kort Oranje (pak 4 x 25 stuks)	0	0	0	0	30	10	1
Staples Snelhechterstrip kort Rood (pak 4 x 25 stuks)	0	0	0	0	51	17	7
Staples Snelhechterstrip kort Wit (pak 4 x 25 stuks)	0	0	0	0	86	30	12
Staples Snelhechterstrip kort Zwart (pak 4 x 25 stuks)	0	0	0	0	75	25	11
"Staples Snelle HDMI-kabel, 1,2 m, zwart"	0	0	0	0	6	1	1
"Staples Snelle HDMI-kabel, 2,4 m, zwart"	0	0	0	0	108	21	2
"Staples Snelle HDMI-kabel, 3,6 m, zwart"	0	0	0	0	130	21	11
Staples Snijkop voor rolsnijder	0	0	0	0	19	3	2
Staples Snijmachine	0	0	0	0	276	8	8
"Staples Soepkom, 18 cm, wit (pak 50 stuks)"	0	0	0	0	111	20	5
"Staples Sorteermap 20 vakken, A4, blauw"	0	0	0	0	193	19	8
"Staples Sorteermap 20 vakken, A4, groen"	0	0	0	0	41	4	3
"Staples Sorteermap 20 vakken, A4, rood"	0	0	0	0	131	13	5
"Staples Sorteermap 20 vakken, A4, zwart"	0	0	0	0	420	41	12
"Staples Sorteermap A4, 1-31 en 1 blanco, zwart"	0	0	0	0	366	26	19
"Staples Sorteermap A4, 1-31 en 1-12/Jan-DecI, zwart"	0	0	0	0	155	5	5
"Staples Sorteermap A4, A-Z, 3 kijkgaten, zwart"	0	0	0	0	274	22	16
"Staples Sorteermap A4, jan-dec, 3 kijkgaten, zwart"	0	0	0	0	20	2	2
"Staples Sorteermap elasto 12 vakken, blauw"	0	0	0	0	111	18	3
"Staples Sorteermap elasto 12 vakken, geel"	0	0	0	0	6	1	1
"Staples Sorteermap elasto 12 vakken, rood"	0	0	0	0	87	14	2
"Staples Sorteermap elasto 7 vakken, blauw"	0	0	0	0	30	6	2
"Staples Sorteermap elasto 7 vakken, rood"	0	0	0	0	197	39	4
"Staples Sorteermap kunststof 6 vakken, blauw"	0	0	0	0	34	6	4
"Staples Sorteermap kunststof 6 vakken, rood"	0	0	0	0	46	8	3
Staples Speld Assorti (pak 100 stuks)	0	0	0	0	12	6	3
"Staples Spiraalblok A4+, 4 gaats, gelijnd (pak 5 x 80 vel)"	0	0	0	0	852	141	60
"Staples Spiraalblok A4+, 4 gaats, geruit 5 mm (pak 5 x 80 vel)"	0	0	0	0	96	16	12
"Staples Spiraalblok A4+, gelijnd (pak 5 x 100 vel)"	0	0	0	0	"1,180"	164	93
"Staples Spiraalblok A4+, geruit 5 mm (pak 5 x 100 vel)"	0	0	0	0	413	56	31
"Staples Spiraalblok A5+, 6-gaats, gelijnd, zwart"	0	0	0	0	390	198	26
"Staples Spiraalblok A6, gelijnd (pak 5 x 100 vel)"	0	0	0	0	133	38	18
"Staples Spiraalblok, A5, gelijnd (pak 5 x 100 vel)"	0	0	0	0	"1,082"	142	75
Staples Splitpen met ronde kop 19 mm (pak 250 stuks)	0	0	0	0	54	9	4
"Staples Standard Plus A4 showtas, 100-micron polypropyleen, generfd, 11 perforaties, transparant (pak 10 stuks)"	0	0	0	0	6	2	1
"Staples Standard Plus gekleurde insteekhoezen, A4, 0,07, transparant met verstevigde randen, verschillende kleuren (rood, blauw, groen, geel), polypro"	0	0	0	0	4	1	1
"Staples Standard Plus-insteekhoes, A3, 0,08, liggend formaat, transparant met witte, verstevigde rand, polypropyleen, 305 x 440 mm (pak 10 stuks)"	0	0	0	0	17	1	1
"Staples Standard Plus-insteekhoezen, A4+, 0,08, transparant met witte, verstevigde rand, polypropyleen, 320 x 218 mm (pak 100 stuks)"	0	0	0	0	12	1	1
"Staples Standard Plus-insteekhoezen, A4, 0,08, glashelder met groene, verstevigde rand, polypropyleen, 302 x 230 mm (pak 100 stuks)"	0	0	0	0	16	1	1
"Staples Standard Plus-insteekhoezen, A4, 0,08, glashelder met zwarte, verstevigde rand, polypropyleen, 302 x 230 mm (pak 25 stuks)"	0	0	0	0	19	4	1
"Staples Standard Plus-insteekhoezen, A4, 0,08, transparant met rode, verstevigde rand, polypropyleen, 302 x 230 mm (pak 25 stuks)"	0	0	0	0	22	5	1
"Staples Standard Plus-insteekhoezen, A4, 0,08, transparant met witte, verstevigde rand, polypropyleen, 302 x 230 mm (pak 25 stuks)"	0	0	0	0	46	11	4
Staples Staples® geldkistje 12 inch donkergrijs	0	0	0	0	27	1	1
Staples Stempelinkt Blauw (fles 27 milliliter)	0	0	0	0	26	9	7
Staples Stempelinkt Groen (fles 27 milliliter)	0	0	0	0	9	3	3
Staples Stempelinkt Paars (fles 27 milliliter)	0	0	0	0	4	2	1
Staples Stempelinkt Rood (fles 27 milliliter)	0	0	0	0	9	3	2
Staples Stempelinkt Zwart (fles 27 milliliter)	0	0	0	0	56	20	16
Staples Stempelkussen Blauw	0	0	0	0	4	2	2
Staples Stempelkussen Groen	0	0	0	0	2	1	1
Staples Stempelkussen Violet	0	0	0	0	89	38	1
Staples Stempelkussen Zwart	0	0	0	0	19	8	4
"Staples Stenoblok met spiraal A5, gelijnd (pak 5 x 50 vel)"	0	0	0	0	212	70	30
"Staples Stoelmat harde vloeren PVC Met lip, 120 x 90 cm"	0	0	0	0	54	2	1
"Staples Stoelmat tapijt PVC Met lip, 120 x 90 cm"	0	0	0	0	442	18	8
"Staples Stoelmat tapijt PVC Recht, 120 x 150 cm"	0	0	0	0	315	7	4
Staples Stoelmat voor harde vloeren antislip	0	0	0	0	553	9	5
"Staples Stofklepmap karton A4, blauw (pak 25 stuks)"	0	0	0	0	447	63	24
"Staples Stofklepmap karton A4, chamois (pak 25 stuks)"	0	0	0	0	22	3	2
"Staples Stofklepmap karton A4, geel (pak 25 stuks)"	0	0	0	0	61	8	4
"Staples Stofklepmap karton A4, grijs (pak 25 stuks)"	0	0	0	0	7	1	1
"Staples Stofklepmap karton A4, groen (pak 25 stuks)"	0	0	0	0	289	39	7
"Staples Stofklepmap karton A4, oranje (pak 25 stuks)"	0	0	0	0	75	10	2
"Staples Stofklepmap karton Folio, chamois (pak 25 stuks)"	0	0	0	0	97	12	4
"Staples Stofklepmap karton Folio, grijs (doos 25 stuks)"	0	0	0	0	297	35	20
"Staples Stofklepmap karton Folio, oranje (doos 25 stuks)"	0	0	0	0	591	71	22
"Staples Stofklepmap zuurvrij A4 / folio, chamois (pak 50 stuks)"	0	0	0	0	49	1	1
Staples Stylus Zwart	0	0	0	0	39	3	2
Staples Suikersticks 4 gram per stick (doos 600 stuks)	0	0	0	0	367	44	32
"Staples Tabbladen blauw kunststof 11 rings, A4, bedrukte tabs, 1-10 (set 10 vel)"	0	0	0	0	13	10	1
"Staples Tabbladen blauw kunststof 11 rings, A4, bedrukte tabs, 1-12 (set 12 vel)"	0	0	0	0	35	42	3
"Staples Tabbladen blauw kunststof 11 rings, A4, bedrukte tabs, 1-15 (set 15 vel)"	0	0	0	0	53	54	4
"Staples Tabbladen blauw kunststof 11 rings, A4, bedrukte tabs, 1-20 (set 20 vel)"	0	0	0	0	242	110	2
"Staples Tabbladen blauw kunststof 11 rings, A4, bedrukte tabs, 1-31 (set 31 vel)"	0	0	0	0	69	34	4
"Staples Tabbladen blauw kunststof 11 rings, A4, bedrukte tabs, 1-5 (set 5 vel)"	0	0	0	0	70	90	4
"Staples Tabbladen blauw kunststof 11 rings, A4, bedrukte tabs, A-Z (set 20 vel)"	0	0	0	0	4	2	1
"Staples Tabbladen chamois karton 23 rings, A4, bedrukte tabs, 1-10 (set 10 vel)"	0	0	0	0	52	28	3
"Staples Tabbladen chamois karton 23 rings, A4, bedrukte tabs, 1-12 (set 12 vel)"	0	0	0	0	23	20	1
"Staples Tabbladen chamois karton 23 rings, A4, bedrukte tabs, 1-13 (set 13 vel)"	0	0	0	0	39	17	2
"Staples Tabbladen chamois karton 23 rings, A4, bedrukte tabs, 1-52 (set 52 vel)"	0	0	0	0	39	8	1
"Staples Tabbladen chamois karton 23 rings, A4, bedrukte tabs, A-Z (set 24 vel)"	0	0	0	0	40	12	1
"Staples Tabbladen chamois karton 23 rings, A4, bedrukte tabs, januari-december (set 12 vel)"	0	0	0	0	485	240	8
"Staples Tabbladen gekleurd karton 11 rings, A4 maxi, 10 onbedrukte tabs (set 10 vel)"	0	0	0	0	23	10	2
"Staples Tabbladen gekleurd karton 11 rings, A4 maxi, 12 onbedrukte tabs (set 12 vel)"	0	0	0	0	166	64	6
"Staples Tabbladen gekleurd karton 11 rings, A4 maxi, 5 onbedrukte tabs (set 5 vel)"	0	0	0	0	44	42	7
"Staples Tabbladen gekleurd karton 11 rings, A4 maxi, 6 onbedrukte tabs (set 6 vel)"	0	0	0	0	75	50	6
"Staples Tabbladen gekleurd karton 11 rings, A4, 10 onbedrukte tabs (set 10 vel)"	0	0	0	0	301	296	12
"Staples Tabbladen gekleurd karton 11 rings, A4, 12 onbedrukte tabs (set 12 vel)"	0	0	0	0	818	756	73
"Staples Tabbladen gekleurd karton 11 rings, A4, 5 onbedrukte tabs (set 5 vel)"	0	0	0	0	97	305	12
"Staples Tabbladen gekleurd karton 11 rings, A4, 6 onbedrukte tabs (set 6 vel)"	0	0	0	0	99	254	20
"Staples Tabbladen gekleurd karton 23 rings, A4, 10 onbedrukte tabs (set 10 vel)"	0	0	0	0	268	417	24
"Staples Tabbladen gekleurd karton 23 rings, A4, 5 onbedrukte tabs (set 5 vel)"	0	0	0	0	417	"1,392"	84
"Staples Tabbladen gekleurd kunststof 11 rings, A4 maxi, 6 onbedrukte tabs (set 6 vel)"	0	0	0	0	67	63	6
"Staples Tabbladen gekleurd kunststof 11 rings, A4, 10 onbedrukte tabs (set 10 vel)"	0	0	0	0	553	672	34
"Staples Tabbladen gekleurd kunststof 11 rings, A4, 5 onbedrukte tabs (set 5 vel)"	0	0	0	0	49	85	8
"Staples Tabbladen gekleurd kunststof 11 rings, A4, bedrukte tabs, 1-10 (set 10 vel)"	0	0	0	0	15	10	2
